league,season,match_id,match_date,team_id,team,side,mslb,regime,dD_base,dD_after_aging,dD_final,abs_dD_base,abs_dD_after_aging,abs_dD_final,dS,dP_fav,dP_x,dP_dog,abs_dah,abs_dtot,month
La Liga,2025-26,2034,2025-09-13,35,Real Madrid,away,4,warmup_4_5,-0.43187856837393257,-0.039879103664104854,0.03119072614261653,0.43187856837393257,0.039879103664104854,0.03119072614261653,-0.22204852248391438,-0.5538458513632882,0.9678835888435211,-0.4140377374802523,0.0,0.25,9
La Liga,2025-26,2035,2025-09-13,22,Ath Bilbao,home,4,warmup_4_5,0.05059955005345007,0.30518610037950766,0.385693174007144,0.05059955005345007,0.30518610037950766,0.385693174007144,0.06621990521542509,8.174562161310828,-3.162670400889081,-5.011891760421751,0.5,0.25,9
La Liga,2025-26,2035,2025-09-13,21,Alaves,away,4,warmup_4_5,0.05059955005345007,0.30518610037950766,0.385693174007144,0.05059955005345007,0.30518610037950766,0.385693174007144,0.06621990521542509,8.174562161310828,-3.162670400889081,-5.011891760421751,0.5,0.25,9
La Liga,2025-26,2036,2025-09-13,23,Ath Madrid,home,4,warmup_4_5,0.2105507874859972,-0.1593873867771225,-0.048238813118373636,0.2105507874859972,0.1593873867771225,0.048238813118373636,0.3689140716207082,-2.609406574233919,-1.9418587155580147,4.551265289791939,0.25,0.5,9
La Liga,2025-26,2036,2025-09-13,40,Villarreal,away,4,warmup_4_5,0.2105507874859972,-0.1593873867771225,-0.048238813118373636,0.2105507874859972,0.1593873867771225,0.048238813118373636,0.3689140716207082,-2.609406574233919,-1.9418587155580147,4.551265289791939,0.25,0.5,9
La Liga,2025-26,2037,2025-09-14,26,Celta,home,5,warmup_4_5,-0.5464030361586167,-0.13137525286384388,-0.032105228873966385,0.5464030361586167,0.13137525286384388,0.032105228873966385,-0.022014279735672382,-2.3211635718361268,0.8418283643691848,1.4793352074669226,0.0,0.0,9
La Liga,2025-26,2037,2025-09-14,30,Girona,away,4,warmup_4_5,-0.5464030361586167,-0.13137525286384388,-0.032105228873966385,0.5464030361586167,0.13137525286384388,0.032105228873966385,-0.022014279735672382,-2.3211635718361268,0.8418283643691848,1.4793352074669226,0.0,0.0,9
La Liga,2025-26,2038,2025-09-14,31,Levante,home,4,warmup_4_5,-0.11674330056351911,-0.1405119634416423,-0.021858832989704702,0.11674330056351911,0.1405119634416423,0.021858832989704702,-0.3118608615390732,-2.2960509093817527,1.2113520396059896,1.0846988697757964,0.25,0.25,9
La Liga,2025-26,2038,2025-09-14,25,Betis,away,5,warmup_4_5,-0.11674330056351911,-0.1405119634416423,-0.021858832989704702,0.11674330056351911,0.1405119634416423,0.021858832989704702,-0.3118608615390732,-2.2960509093817527,1.2113520396059896,1.0846988697757964,0.25,0.25,9
La Liga,2025-26,2039,2025-09-14,33,Osasuna,home,4,warmup_4_5,-0.30248458585252247,-0.2830143192388878,-0.2998952345050586,0.30248458585252247,0.2830143192388878,0.2998952345050586,0.2692986023747883,-5.726541327618845,-3.1088327352541247,8.835374062872953,0.25,0.25,9
La Liga,2025-26,2039,2025-09-14,39,Vallecano,away,4,warmup_4_5,-0.30248458585252247,-0.2830143192388878,-0.2998952345050586,0.30248458585252247,0.2830143192388878,0.2998952345050586,0.2692986023747883,-5.726541327618845,-3.1088327352541247,8.835374062872953,0.25,0.25,9
La Liga,2025-26,2040,2025-09-14,24,Barcelona,home,4,warmup_4_5,0.23266415692494324,0.6473257096625771,0.7858095959789537,0.23266415692494324,0.6473257096625771,0.7858095959789537,0.21701473352912481,9.057207557912395,-4.0566242126591625,-5.000583345253226,0.75,0.25,9
La Liga,2025-26,2040,2025-09-14,38,Valencia,away,4,warmup_4_5,0.23266415692494324,0.6473257096625771,0.7858095959789537,0.23266415692494324,0.6473257096625771,0.7858095959789537,0.21701473352912481,9.057207557912395,-4.0566242126591625,-5.000583345253226,0.75,0.25,9
La Liga,2025-26,2041,2025-09-15,28,Espanol,home,4,warmup_4_5,-0.31610263070133005,0.2608951456066654,0.29920418216050004,0.31610263070133005,0.2608951456066654,0.29920418216050004,0.023924884165398286,7.232279625277255,-0.8283575561351897,-6.403922069142079,0.25,0.0,9
La Liga,2025-26,2041,2025-09-15,32,Mallorca,away,4,warmup_4_5,-0.31610263070133005,0.2608951456066654,0.29920418216050004,0.31610263070133005,0.2608951456066654,0.29920418216050004,0.023924884165398286,7.232279625277255,-0.8283575561351897,-6.403922069142079,0.25,0.0,9
La Liga,2025-26,2042,2025-09-19,25,Betis,home,6,stable,-0.37633366344975183,-0.1571282695490731,-0.035084849655626305,0.37633366344975183,0.1571282695490731,0.035084849655626305,-0.4630024527025842,-2.808354454058448,2.4000494476334344,0.4083050064250471,0.0,0.5,9
La Liga,2025-26,2042,2025-09-19,37,Sociedad,away,5,warmup_4_5,-0.37633366344975183,-0.1571282695490731,-0.035084849655626305,0.37633366344975183,0.1571282695490731,0.035084849655626305,-0.4630024527025842,-2.808354454058448,2.4000494476334344,0.4083050064250471,0.0,0.5,9
La Liga,2025-26,2043,2025-09-20,30,Girona,home,5,warmup_4_5,0.4893766199079925,0.1315254688719687,0.17990627630106282,0.4893766199079925,0.1315254688719687,0.17990627630106282,-0.10229817674877006,2.809081496994048,-0.6747001276851378,-2.134381369308891,0.25,0.0,9
La Liga,2025-26,2043,2025-09-20,31,Levante,away,5,warmup_4_5,0.4893766199079925,0.1315254688719687,0.17990627630106282,0.4893766199079925,0.1315254688719687,0.17990627630106282,-0.10229817674877006,2.809081496994048,-0.6747001276851378,-2.134381369308891,0.25,0.0,9
La Liga,2025-26,2044,2025-09-20,35,Real Madrid,home,5,warmup_4_5,0.1504005767789649,0.0769310548777482,0.21853355776966454,0.1504005767789649,0.0769310548777482,0.21853355776966454,0.2244464253192655,-1.4430909241225032,0.332776670908215,1.1103142532142896,0.0,0.25,9
La Liga,2025-26,2044,2025-09-20,28,Espanol,away,5,warmup_4_5,0.1504005767789649,0.0769310548777482,0.21853355776966454,0.1504005767789649,0.0769310548777482,0.21853355776966454,0.2244464253192655,-1.4430909241225032,0.332776670908215,1.1103142532142896,0.0,0.25,9
La Liga,2025-26,2045,2025-09-20,21,Alaves,home,5,warmup_4_5,0.034746757394418154,-0.18324011452564762,-0.08305595483996628,0.034746757394418154,0.18324011452564762,0.08305595483996628,0.04648849537877853,-2.6281136439772865,-1.3219332739817902,3.9500469179590714,0.25,0.0,9
La Liga,2025-26,2045,2025-09-20,36,Sevilla,away,5,warmup_4_5,0.034746757394418154,-0.18324011452564762,-0.08305595483996628,0.034746757394418154,0.18324011452564762,0.08305595483996628,0.04648849537877853,-2.6281136439772865,-1.3219332739817902,3.9500469179590714,0.25,0.0,9
La Liga,2025-26,2046,2025-09-20,40,Villarreal,home,5,warmup_4_5,0.032534292554525335,0.37401131656171605,0.4502497207177014,0.032534292554525335,0.37401131656171605,0.4502497207177014,0.3347679809799833,8.933607237754583,-4.201115268698078,-4.732491969056479,0.5,0.25,9
La Liga,2025-26,2046,2025-09-20,33,Osasuna,away,5,warmup_4_5,0.032534292554525335,0.37401131656171605,0.4502497207177014,0.032534292554525335,0.37401131656171605,0.4502497207177014,0.3347679809799833,8.933607237754583,-4.201115268698078,-4.732491969056479,0.5,0.25,9
La Liga,2025-26,2047,2025-09-20,38,Valencia,home,5,warmup_4_5,-0.11139205753769255,0.0364757262788743,0.0587928118145154,0.11139205753769255,0.0364757262788743,0.0587928118145154,0.00429216346577288,1.0098700018406348,-0.6151275251903454,-0.3947424766502672,0.0,0.0,9
La Liga,2025-26,2047,2025-09-20,22,Ath Bilbao,away,5,warmup_4_5,-0.11139205753769255,0.0364757262788743,0.0587928118145154,0.11139205753769255,0.0364757262788743,0.0587928118145154,0.00429216346577288,1.0098700018406348,-0.6151275251903454,-0.3947424766502672,0.0,0.0,9
La Liga,2025-26,2048,2025-09-21,39,Vallecano,home,5,warmup_4_5,-0.26830733901950976,-0.2001381159402233,-0.08350752635161096,0.26830733901950976,0.2001381159402233,0.08350752635161096,-0.10863884545430791,-3.696838368190414,1.1518788898483623,2.544959478342057,0.25,0.25,9
La Liga,2025-26,2048,2025-09-21,26,Celta,away,6,stable,-0.26830733901950976,-0.2001381159402233,-0.08350752635161096,0.26830733901950976,0.2001381159402233,0.08350752635161096,-0.10863884545430791,-3.696838368190414,1.1518788898483623,2.544959478342057,0.25,0.25,9
La Liga,2025-26,2049,2025-09-21,32,Mallorca,home,5,warmup_4_5,-0.13054545579072996,0.29344440327632126,0.3585252416355038,0.13054545579072996,0.29344440327632126,0.3585252416355038,-0.05420533283956397,7.4040322624794985,-1.6462412035557565,-5.7577910589237415,0.25,0.0,9
La Liga,2025-26,2049,2025-09-21,23,Ath Madrid,away,5,warmup_4_5,-0.13054545579072996,0.29344440327632126,0.3585252416355038,0.13054545579072996,0.29344440327632126,0.3585252416355038,-0.05420533283956397,7.4040322624794985,-1.6462412035557565,-5.7577910589237415,0.25,0.0,9
La Liga,2025-26,2050,2025-09-21,27,Elche,home,5,warmup_4_5,-0.10060677157596903,-0.09810579308741546,0.005735296768208442,0.10060677157596903,0.09810579308741546,0.005735296768208442,-0.18608027705536978,-1.6683224706770416,0.3097151148762467,1.358607355800809,0.0,0.25,9
La Liga,2025-26,2050,2025-09-21,34,Oviedo,away,5,warmup_4_5,-0.10060677157596903,-0.09810579308741546,0.005735296768208442,0.10060677157596903,0.09810579308741546,0.005735296768208442,-0.18608027705536978,-1.6683224706770416,0.3097151148762467,1.358607355800809,0.0,0.25,9
La Liga,2025-26,2051,2025-09-21,24,Barcelona,home,5,warmup_4_5,-0.054999683035062086,0.24528446272029703,0.3817895054903633,0.054999683035062086,0.24528446272029703,0.3817895054903633,-0.051431957907281056,3.502834927678,-1.2393715050620147,-2.263463422615998,0.5,0.0,9
La Liga,2025-26,2051,2025-09-21,29,Getafe,away,5,warmup_4_5,-0.054999683035062086,0.24528446272029703,0.3817895054903633,0.054999683035062086,0.24528446272029703,0.3817895054903633,-0.051431957907281056,3.502834927678,-1.2393715050620147,-2.263463422615998,0.5,0.0,9
La Liga,2025-26,2052,2025-09-23,22,Ath Bilbao,home,6,stable,-0.4639269079209549,-0.021925427062827074,0.060555165641467346,0.4639269079209549,0.021925427062827074,0.060555165641467346,-0.09125571488247752,-0.9283566658853326,0.5105745972998593,0.41778206858547606,0.0,0.0,9
La Liga,2025-26,2052,2025-09-23,30,Girona,away,6,stable,-0.4639269079209549,-0.021925427062827074,0.060555165641467346,0.4639269079209549,0.021925427062827074,0.060555165641467346,-0.09125571488247752,-0.9283566658853326,0.5105745972998593,0.41778206858547606,0.0,0.0,9
La Liga,2025-26,2053,2025-09-23,28,Espanol,home,6,stable,-0.23738860822052812,-0.0014270450970400306,0.02260590309122945,0.23738860822052812,0.0014270450970400306,0.02260590309122945,-0.05846838137235766,-0.3108594384859109,0.2363105651624453,0.07454887332341009,0.0,0.0,9
La Liga,2025-26,2053,2025-09-23,38,Valencia,away,6,stable,-0.23738860822052812,-0.0014270450970400306,0.02260590309122945,0.23738860822052812,0.0014270450970400306,0.02260590309122945,-0.05846838137235766,-0.3108594384859109,0.2363105651624453,0.07454887332341009,0.0,0.0,9
La Liga,2025-26,2054,2025-09-23,31,Levante,home,6,stable,0.01104195072559011,0.1295458230347868,0.23471820918115727,0.01104195072559011,0.1295458230347868,0.23471820918115727,-0.2513148006091379,1.6278427648122262,1.1605406868745032,-2.7883834516867765,0.0,0.25,9
La Liga,2025-26,2054,2025-09-23,35,Real Madrid,away,6,stable,0.01104195072559011,0.1295458230347868,0.23471820918115727,0.01104195072559011,0.1295458230347868,0.23471820918115727,-0.2513148006091379,1.6278427648122262,1.1605406868745032,-2.7883834516867765,0.0,0.25,9
La Liga,2025-26,2055,2025-09-23,36,Sevilla,home,6,stable,-0.4042539032758746,-0.0770522978569288,-0.022326291363040374,0.4042539032758746,0.0770522978569288,0.022326291363040374,0.18402744950421823,-0.7407636217595603,-1.6014417558505523,2.342205377610118,0.0,0.0,9
La Liga,2025-26,2055,2025-09-23,40,Villarreal,away,6,stable,-0.4042539032758746,-0.0770522978569288,-0.022326291363040374,0.4042539032758746,0.0770522978569288,0.022326291363040374,0.18402744950421823,-0.7407636217595603,-1.6014417558505523,2.342205377610118,0.0,0.0,9
La Liga,2025-26,2056,2025-09-24,29,Getafe,home,6,stable,-0.08895827735190692,0.07342317794150721,0.1064238528297401,0.08895827735190692,0.07342317794150721,0.1064238528297401,0.12459107052649698,1.9224192947157825,-1.2637957034313974,-0.6586235912843796,0.0,0.25,9
La Liga,2025-26,2056,2025-09-24,21,Alaves,away,6,stable,-0.08895827735190692,0.07342317794150721,0.1064238528297401,0.08895827735190692,0.07342317794150721,0.1064238528297401,0.12459107052649698,1.9224192947157825,-1.2637957034313974,-0.6586235912843796,0.0,0.25,9
La Liga,2025-26,2057,2025-09-24,23,Ath Madrid,home,6,stable,0.0451807290891324,0.02809923740878184,0.1121177085253704,0.0451807290891324,0.02809923740878184,0.1121177085253704,0.15393661381782353,-0.2694609704713469,0.48457940592428195,-0.2151184354529434,0.0,0.0,9
La Liga,2025-26,2057,2025-09-24,39,Vallecano,away,6,stable,0.0451807290891324,0.02809923740878184,0.1121177085253704,0.0451807290891324,0.02809923740878184,0.1121177085253704,0.15393661381782353,-0.2694609704713469,0.48457940592428195,-0.2151184354529434,0.0,0.0,9
La Liga,2025-26,2058,2025-09-24,37,Sociedad,home,6,stable,0.09097430575658105,0.19562151141099016,0.2565021111149137,0.09097430575658105,0.19562151141099016,0.2565021111149137,-0.19859906063677002,5.089783769039902,-0.7391773770390131,-4.350606392000903,0.25,0.0,9
La Liga,2025-26,2058,2025-09-24,32,Mallorca,away,6,stable,0.09097430575658105,0.19562151141099016,0.2565021111149137,0.09097430575658105,0.19562151141099016,0.2565021111149137,-0.19859906063677002,5.089783769039902,-0.7391773770390131,-4.350606392000903,0.25,0.0,9
La Liga,2025-26,2059,2025-09-25,33,Osasuna,home,6,stable,0.08639535462118475,0.15823454978873197,0.20782345542186165,0.08639535462118475,0.15823454978873197,0.20782345542186165,0.08965743963171091,4.0418282185981536,-2.0425897138411973,-1.9992385047570171,0.25,0.0,9
La Liga,2025-26,2059,2025-09-25,27,Elche,away,6,stable,0.08639535462118475,0.15823454978873197,0.20782345542186165,0.08639535462118475,0.15823454978873197,0.20782345542186165,0.08965743963171091,4.0418282185981536,-2.0425897138411973,-1.9992385047570171,0.25,0.0,9
La Liga,2025-26,2060,2025-09-25,34,Oviedo,home,6,stable,-0.4947999540944916,-0.17650170804944443,-0.025206209179669425,0.4947999540944916,0.17650170804944443,0.025206209179669425,0.048499597384913606,-4.563635658818999,3.034908210950328,1.5287274478686976,0.0,0.0,9
La Liga,2025-26,2060,2025-09-25,24,Barcelona,away,6,stable,-0.4947999540944916,-0.17650170804944443,-0.025206209179669425,0.4947999540944916,0.17650170804944443,0.025206209179669425,0.048499597384913606,-4.563635658818999,3.034908210950328,1.5287274478686976,0.0,0.0,9
La Liga,2025-26,2061,2025-09-26,30,Girona,home,7,stable,0.935376373608271,0.41847276044424453,0.4507628167389076,0.935376373608271,0.41847276044424453,0.4507628167389076,0.23768904775335953,12.095939579531079,-3.9806858295484138,-8.115253749982642,0.5,0.25,9
La Liga,2025-26,2061,2025-09-26,28,Espanol,away,7,stable,0.935376373608271,0.41847276044424453,0.4507628167389076,0.935376373608271,0.41847276044424453,0.4507628167389076,0.23768904775335953,12.095939579531079,-3.9806858295484138,-8.115253749982642,0.5,0.25,9
La Liga,2025-26,2062,2025-09-27,29,Getafe,home,7,stable,0.371110546348427,0.40338176659734337,0.45532340558448525,0.371110546348427,0.40338176659734337,0.45532340558448525,0.011411516208762684,11.840194895656786,-3.3673947528241266,-8.472800142832659,0.5,0.0,9
La Liga,2025-26,2062,2025-09-27,31,Levante,away,7,stable,0.371110546348427,0.40338176659734337,0.45532340558448525,0.371110546348427,0.40338176659734337,0.45532340558448525,0.011411516208762684,11.840194895656786,-3.3673947528241266,-8.472800142832659,0.5,0.0,9
La Liga,2025-26,2063,2025-09-27,23,Ath Madrid,home,7,stable,-0.13014995055485817,-0.09120286774043079,-0.026004328685483802,0.13014995055485817,0.09120286774043079,0.026004328685483802,0.1950744263690285,-0.8315924531309971,-1.6177009567131195,2.4492934098441275,0.0,0.25,9
La Liga,2025-26,2063,2025-09-27,35,Real Madrid,away,7,stable,-0.13014995055485817,-0.09120286774043079,-0.026004328685483802,0.13014995055485817,0.09120286774043079,0.026004328685483802,0.1950744263690285,-0.8315924531309971,-1.6177009567131195,2.4492934098441275,0.0,0.25,9
La Liga,2025-26,2064,2025-09-27,32,Mallorca,home,7,stable,0.228230666506165,0.03141841117312402,0.04286783127237104,0.228230666506165,0.03141841117312402,0.04286783127237104,0.12614136714588975,0.7992773223362115,-1.2022562262912984,0.4029789039550924,0.0,0.25,9
La Liga,2025-26,2064,2025-09-27,21,Alaves,away,7,stable,0.228230666506165,0.03141841117312402,0.04286783127237104,0.228230666506165,0.03141841117312402,0.04286783127237104,0.12614136714588975,0.7992773223362115,-1.2022562262912984,0.4029789039550924,0.0,0.25,9
La Liga,2025-26,2065,2025-09-27,40,Villarreal,home,7,stable,-0.2387709390060242,0.0581391706931465,0.08794880474837757,0.2387709390060242,0.0581391706931465,0.08794880474837757,0.17383649307637006,0.7258794071076824,-2.488342594762971,1.762463187655297,0.0,0.0,9
La Liga,2025-26,2065,2025-09-27,22,Ath Bilbao,away,7,stable,-0.2387709390060242,0.0581391706931465,0.08794880474837757,0.2387709390060242,0.0581391706931465,0.08794880474837757,0.17383649307637006,0.7258794071076824,-2.488342594762971,1.762463187655297,0.0,0.0,9
La Liga,2025-26,2066,2025-09-28,39,Vallecano,home,7,stable,-0.2131210671564852,-0.19905344242344397,-0.08150410676264336,0.2131210671564852,0.19905344242344397,0.08150410676264336,-0.20674345688869522,-3.8339711706983803,1.2906337263362266,2.5433374443621592,0.25,0.0,9
La Liga,2025-26,2066,2025-09-28,36,Sevilla,away,7,stable,-0.2131210671564852,-0.19905344242344397,-0.08150410676264336,0.2131210671564852,0.19905344242344397,0.08150410676264336,-0.20674345688869522,-3.8339711706983803,1.2906337263362266,2.5433374443621592,0.25,0.0,9
La Liga,2025-26,2067,2025-09-28,27,Elche,home,7,stable,0.09718089393662778,0.12026212046266242,0.13633566038894934,0.09718089393662778,0.12026212046266242,0.13633566038894934,0.01984617433397995,4.3430360697464145,-1.856658718795312,-2.4863773509510745,0.25,0.0,9
La Liga,2025-26,2067,2025-09-28,26,Celta,away,7,stable,0.09718089393662778,0.12026212046266242,0.13633566038894934,0.09718089393662778,0.12026212046266242,0.13633566038894934,0.01984617433397995,4.3430360697464145,-1.856658718795312,-2.4863773509510745,0.25,0.0,9
La Liga,2025-26,2068,2025-09-28,24,Barcelona,home,7,stable,-0.1637674287929769,0.3628682388141682,0.48152605499681256,0.1637674287929769,0.3628682388141682,0.48152605499681256,-0.2617054875814788,6.6620141518669795,-2.947479457545446,-3.7145346943215545,0.25,0.25,9
